Index,Name,Description,Brand,Category,MRP Price,Currency,Stock,EAN,Color,Availability,Internal ID,Qty,Selling Price,Category Section,Availability Status,discount
4331,Clean Drone Thermostat Headphones Rechargeable One Eco,Single include country picture thousand finish.,"Cox, Barron and Colon",Furniture,924.0,INR,515,2723400000000,Bisque,out_of_stock,92,779,840.84,Home & Living,Unavailable,83.15999999999997
4332,Rechargeable Iron Heater,Exist ability likely.,"Sutton, Salinas and Lloyd",Sports & Outdoors,633.0,INR,927,4320140000000,Silver,backorder,81,533,443.1,"Sports, Fitness & Outdoors",Temporarily Unavailable,189.89999999999998
4333,Pro Fan,Stage good today ball.,"Lynch, Lamb and Callahan",Books & Stationery,963.0,INR,166,7081260000000,Aqua,discontinued,14,461,625.95,"Toys, Books & Office",Unavailable,337.04999999999995
4334,Thermostat,Town inside character represent data of.,Cooke-Mitchell,Office Supplies,642.0,INR,848,2944800000000,DarkRed,pre_order,1,780,423.72,"Toys, Books & Office",Temporarily Unavailable,218.27999999999997
4335,Compact Mouse,Assume reality add which operation quickly.,Kirby-Rosales,Team Sports,582.0,INR,86,7709290000000,LavenderBlush,out_of_stock,46,206,395.76,"Sports, Fitness & Outdoors",Unavailable,186.24
4336,Clean Microphone Clock Edge Rechargeable Digital,Event finally require including reach official base.,Mendez-Schaefer,Fishing & Hunting,401.0,INR,552,8990420000000,Violet,out_of_stock,71,633,348.87,"Sports, Fitness & Outdoors",Unavailable,52.129999999999995
4337,Compact Fan Lamp Automatic X,General laugh economy our people.,"Shields, Santiago and Fields",Cameras & Accessories,143.0,INR,177,4461460000000,Tan,backorder,78,496,91.52,Mobiles & Electronics,Temporarily Unavailable,51.480000000000004
4338,Tablet,Improve election technology try air ability.,"Perkins, Cowan and Hicks",Bedding & Bath,757.0,INR,711,4508790000000,Purple,in_stock,82,450,666.16,Home & Living,Available,90.84000000000003
4339,Eco Treadmill Dock Ultra Premium Wireless,National them strong be someone animal.,Barker PLC,Team Sports,849.0,INR,829,6824300000000,Yellow,pre_order,4,809,687.69,"Sports, Fitness & Outdoors",Temporarily Unavailable,161.30999999999995
4340,Compact Watch Tablet Printer Sense,House address room letter company ahead firm.,"Callahan, Ewing and Wiley",Men's Clothing,735.0,INR,215,1200030000000,LightGreen,out_of_stock,24,771,411.6,Apparel & Fashion,Unavailable,323.4
4341,Ultra Dock Mixer Router Automatic Compact Pro,Congress purpose certainly help information performance wall.,Shea-Callahan,Kids' Clothing,289.0,INR,673,4028660000000,MediumTurquoise,out_of_stock,45,718,196.52,Apparel & Fashion,Unavailable,92.47999999999999
4342,Eco Grill Tablet Fridge Pro X 360,Lose put money first free enjoy.,Stokes-Bonilla,Furniture,26.0,INR,958,2077120000000,Salmon,limited_stock,24,169,13.78,Home & Living,Available (Limited),12.22
4343,Portable Radio Treadmill,Environment mouth political degree themselves any again.,"Hanna, Gordon and Castaneda",Shoes & Footwear,203.0,INR,159,6513010000000,Wheat,pre_order,72,622,125.86,Apparel & Fashion,Temporarily Unavailable,77.14
4344,Smart Webcam Projector Oven,Community question few surface too institution inside.,"Brady, Oconnor and Casey",Skincare,644.0,INR,946,4345310000000,DarkTurquoise,pre_order,26,297,457.24,Beauty & Personal Care,Temporarily Unavailable,186.76
4345,Pro Drone Thermostat Headphones,Different draw degree effect.,Norris-Yu,Haircare,818.0,INR,509,3406010000000,Moccasin,pre_order,4,404,711.66,Beauty & Personal Care,Temporarily Unavailable,106.34000000000003
4346,Automatic Oven Scale Rechargeable Prime Touch,Those new reduce suddenly pick form.,Stein-Stark,Fishing & Hunting,619.0,INR,797,3258220000000,MediumVioletRed,limited_stock,95,754,507.58,"Sports, Fitness & Outdoors",Available (Limited),111.42000000000002
4347,Scanner Shaver Powerbank,Moment moment pressure artist do performance court.,Lawrence-Giles,Office Supplies,264.0,INR,685,7010340000000,OldLace,pre_order,80,973,153.12,"Toys, Books & Office",Temporarily Unavailable,110.88
4348,Smart Brush Scanner Max Rechargeable,Resource technology nation last every activity.,Salas-Gibbs,Men's Clothing,651.0,INR,733,2741310000000,LavenderBlush,pre_order,96,112,449.19,Apparel & Fashion,Temporarily Unavailable,201.81
4349,Portable Cooler Watch Fan Touch Pro Wireless,Leave security walk realize.,Leon-Mcneil,Furniture,298.0,INR,423,5711260000000,DarkSlateBlue,in_stock,8,154,268.2,Home & Living,Available,29.80000000000001
4350,Microphone Camera,Participant quite radio four large face.,Leon Ltd,Team Sports,943.0,INR,164,8599340000000,Tomato,out_of_stock,99,850,810.98,"Sports, Fitness & Outdoors",Unavailable,132.01999999999998
4351,Digital Lock Lamp Wireless Smart,Generation big safe politics into over.,Rios Ltd,"Accessories (Bags, Hats, Belts)",808.0,INR,81,2993050000000,FireBrick,in_stock,48,705,484.8,Apparel & Fashion,Available,323.2
4352,Stove,Message what Republican song agent person here.,Campbell Inc,Smartphones,805.0,INR,195,1536780000000,LightGoldenRodYellow,pre_order,56,760,676.2,Mobiles & Electronics,Temporarily Unavailable,128.79999999999995
4353,Advanced Microphone Clock,Physical ability matter front size truth.,Mercado Ltd,Kids' Clothing,352.0,INR,88,4207080000000,Tomato,in_stock,72,363,281.6,Apparel & Fashion,Available,70.39999999999998
4354,Premium Mouse Clean,Seem nation walk student price many.,Villanueva-Knight,Headphones & Earbuds,673.0,INR,353,2461500000000,LightYellow,limited_stock,19,476,538.4,Mobiles & Electronics,Available (Limited),134.60000000000002
4355,Fast Light,Wish decision star.,"David, Levine and Ray",Grooming Tools,698.0,INR,437,2981860000000,MediumVioletRed,backorder,16,316,628.2,Beauty & Personal Care,Temporarily Unavailable,69.79999999999995
4356,Eco Lock Thermostat Silent Fast,Indicate lay laugh behind.,"Pruitt, Benton and Castro",Headphones & Earbuds,140.0,INR,139,5656300000000,LightCoral,backorder,13,230,117.6,Mobiles & Electronics,Temporarily Unavailable,22.400000000000006
4357,Silent Microphone Premium Max Fast,Certain stock ago analysis worker difference have range.,Myers and Sons,Home & Kitchen,6.0,INR,279,2071320000000,SeaShell,limited_stock,4,121,4.26,Home & Living,Available (Limited),1.7400000000000002
4358,Digital Freezer,Record Democrat theory.,Griffith Inc,Camping & Hiking,518.0,INR,585,1127490000000,YellowGreen,discontinued,28,791,492.1,"Sports, Fitness & Outdoors",Unavailable,25.899999999999977
4359,Wireless Headphones Charger Eco,Mean player mouth usually significant school both add.,Delgado-Glass,Home & Kitchen,64.0,INR,539,4901960000000,OrangeRed,backorder,56,795,32.64,Home & Living,Temporarily Unavailable,31.36
4360,Portable Speakerphone Charger,Very measure gas guy leader and.,"Gross, Walters and Zuniga",Kitchen Appliances,83.0,INR,842,2374640000000,LightBlue,out_of_stock,56,207,43.99,Home & Living,Unavailable,39.01
4361,Automatic Vacuum X,During experience Republican guess land recently.,Gomez PLC,Fragrances,993.0,INR,301,3084090000000,SaddleBrown,out_of_stock,35,717,824.19,Beauty & Personal Care,Unavailable,168.80999999999995
4362,Portable Thermostat Trimmer Eco X X,Tough approach discover kitchen.,"Barry, Mercer and Shaffer",Cleaning Supplies,766.0,INR,487,9719830000000,DarkCyan,out_of_stock,19,144,689.4,Home & Living,Unavailable,76.60000000000002
4363,Smart Scale,Skill when forward what.,Wall-Maxwell,Camping & Hiking,155.0,INR,58,6114530000000,Coral,out_of_stock,57,360,93.0,"Sports, Fitness & Outdoors",Unavailable,62.0
4364,Wireless Speakerphone Oven Go,Word person international high serve talk.,Ingram-Mcintyre,Clothing & Apparel,904.0,INR,243,9719120000000,PaleGoldenRod,backorder,18,295,750.32,Apparel & Fashion,Temporarily Unavailable,153.67999999999995
4365,Premium Mixer Heater Sense,One century fact your can agreement.,Wagner Ltd,Cameras & Accessories,247.0,INR,595,6947190000000,MediumTurquoise,backorder,16,249,187.72,Mobiles & Electronics,Temporarily Unavailable,59.28
4366,Premium Brush Edge Go,Price total wife behind hope piece.,"Fisher, Herring and Klein",Clothing & Apparel,689.0,INR,985,5223020000000,DarkOliveGreen,limited_stock,94,417,647.66,Apparel & Fashion,Available (Limited),41.34000000000003
4367,Speakerphone Mixer,Sing trip collection medical.,Mays-Odom,Skincare,674.0,INR,757,7922020000000,LavenderBlush,in_stock,77,689,451.58,Beauty & Personal Care,Available,222.42000000000002
4368,Ultra Lamp Lamp Kettle X,Lose heavy democratic environmental.,Floyd-West,Toys & Games,862.0,INR,584,8183460000000,DarkRed,out_of_stock,10,611,715.46,"Toys, Books & Office",Unavailable,146.53999999999996
4369,Premium Thermostat Stove Lamp Touch Touch,Account along body someone less.,Ellison-Finley,Shoes & Footwear,181.0,INR,294,3188400000000,MediumVioletRed,discontinued,34,412,144.8,Apparel & Fashion,Unavailable,36.19999999999999
4370,Bicycle,Culture structure than cell want remain.,Knight Ltd,Cameras & Accessories,452.0,INR,952,986568000000,DarkSalmon,backorder,44,776,370.64,Mobiles & Electronics,Temporarily Unavailable,81.36000000000001
4371,Smart Cooler Watch Fan Pro Smart Advanced,Thousand six back young let four.,Lane PLC,Automotive,258.0,INR,357,5979880000000,BlanchedAlmond,in_stock,53,667,185.76,Automotive,Available,72.24000000000001
4372,Silent Tablet X,Well public affect first.,Nixon and Sons,Kids' Clothing,356.0,INR,75,669523000000,LightCyan,out_of_stock,15,282,238.52,Apparel & Fashion,Unavailable,117.47999999999999
4373,Ultra Scale Clock Advanced Go,Either do girl everything education herself kind.,"Bauer, Ballard and Bond",Cleaning Supplies,496.0,INR,221,5109970000000,PeachPuff,limited_stock,80,381,386.88,Home & Living,Available (Limited),109.12
4374,Ultra Bicycle Scooter Edge,Artist tonight behavior drive.,Sandoval-Christensen,Cycling,833.0,INR,397,1099970000000,MediumOrchid,pre_order,47,684,483.14,"Sports, Fitness & Outdoors",Temporarily Unavailable,349.86
4375,Automatic Freezer Mixer,Laugh several across wear plan.,Potter Group,Books & Stationery,267.0,INR,210,5307950000000,Tomato,backorder,37,881,144.18,"Toys, Books & Office",Temporarily Unavailable,122.82
4376,Ultra Projector Oven Thermostat Portable,Recognize word poor catch training right listen.,Murillo and Sons,Haircare,141.0,INR,72,5545160000000,PaleGoldenRod,discontinued,17,879,118.44,Beauty & Personal Care,Unavailable,22.560000000000002
4377,Ultra Webcam Powerbank,Arrive he arm hold necessary building.,Key Group,Bedding & Bath,527.0,INR,443,6334280000000,NavajoWhite,out_of_stock,69,581,469.03,Home & Living,Unavailable,57.97000000000003
4378,Ultra Fan Iron Clock Wireless,Catch bed represent.,Mccoy-Lucero,Laptops & Computers,586.0,INR,950,8706430000000,Pink,backorder,93,745,556.7,Mobiles & Electronics,Temporarily Unavailable,29.299999999999955
4379,Advanced Vacuum Iron Phone Silent Advanced,Sister vote miss side send concern trip.,"Crosby, Rosario and Payne",Bedding & Bath,52.0,INR,106,8870840000000,Maroon,limited_stock,84,559,48.36,Home & Living,Available (Limited),3.6400000000000006
4380,Automatic Webcam Mouse Portable Smart Plus,Cost deal impact stock nation door certainly citizen.,Holland-Larson,Cycling,288.0,INR,97,3997500000000,Chocolate,limited_stock,78,901,262.08,"Sports, Fitness & Outdoors",Available (Limited),25.920000000000016
4381,Automatic Tablet Sense,Data teacher doctor attack.,Macdonald LLC,Shoes & Footwear,744.0,INR,135,2848520000000,Pink,in_stock,25,110,483.6,Apparel & Fashion,Available,260.4
4382,Router Keyboard,Success standard art yes soon.,"Watson, Mahoney and Newton",Furniture,116.0,INR,222,3079950000000,OldLace,backorder,12,542,59.16,Home & Living,Temporarily Unavailable,56.84
4383,Premium Brush Blender Vacuum Edge One Smart,Cultural modern bad response enjoy popular.,Ewing-Kane,Men's Clothing,611.0,INR,401,118761000000,PapayaWhip,limited_stock,18,360,391.04,Apparel & Fashion,Available (Limited),219.95999999999998
4384,Blender Treadmill Tablet,Campaign together value partner agree possible.,Wiley-Cunningham,Sports & Outdoors,672.0,INR,594,2521970000000,LightGreen,backorder,34,788,638.4,"Sports, Fitness & Outdoors",Temporarily Unavailable,33.60000000000002
4385,Pro Tablet,Win commercial nation return but.,Gallagher-Macdonald,Fishing & Hunting,888.0,INR,819,777208000000,LightGoldenRodYellow,limited_stock,58,899,639.36,"Sports, Fitness & Outdoors",Available (Limited),248.64
4386,Digital Grill Microphone Projector,Only idea law take until media.,Baird-King,Laptops & Computers,672.0,INR,425,1878400000000,Linen,pre_order,20,994,349.44,Mobiles & Electronics,Temporarily Unavailable,322.56
4387,Rechargeable Mixer Drone Fan,Visit than church respond town focus enter.,Stout Group,Laptops & Computers,211.0,INR,947,4121370000000,SlateGray,discontinued,88,875,170.91,Mobiles & Electronics,Unavailable,40.09
4388,Router Keyboard,Exactly it class movement ahead already.,Potter Group,Cycling,833.0,INR,447,6500030000000,Coral,out_of_stock,93,179,533.12,"Sports, Fitness & Outdoors",Unavailable,299.88
4389,Clean Mixer Lamp Advanced,Eight end recently woman.,"Hickman, Booth and Ponce",Sports & Outdoors,952.0,INR,955,2345340000000,DarkSlateBlue,limited_stock,67,139,533.12,"Sports, Fitness & Outdoors",Available (Limited),418.88
4390,Premium Blender Toaster Camera,Society front fast young.,Brennan-Hoover,Men's Clothing,882.0,INR,560,6243390000000,Aquamarine,discontinued,79,700,749.7,Apparel & Fashion,Unavailable,132.29999999999995
4391,Ultra Lamp Lamp,Hotel understand matter act tough challenge day.,Giles-Haney,Kids' Clothing,959.0,INR,22,5391970000000,DarkRed,pre_order,68,102,805.56,Apparel & Fashion,Temporarily Unavailable,153.44000000000005
4392,Smart Powerbank Cooker Iron One Fast 360,Any civil today finish stay join call knowledge.,"Kelly, Powell and Arroyo",Laptops & Computers,57.0,INR,174,6159100000000,SlateGray,pre_order,23,254,31.92,Mobiles & Electronics,Temporarily Unavailable,25.08
4393,Camera Treadmill Heater,Help theory sign rise this.,Sexton-Herring,Kitchen Appliances,890.0,INR,562,5176270000000,Aquamarine,limited_stock,89,954,453.9,Home & Living,Available (Limited),436.1
4394,Advanced Brush Ultra 360,Issue through training Republican.,Larson-Mills,Haircare,21.0,INR,911,7764050000000,LavenderBlush,limited_stock,81,634,19.11,Beauty & Personal Care,Available (Limited),1.8900000000000006
4395,Pro Fan Ultra Portable Sense,Can rule up billion police property quickly theory.,Macdonald-Hoffman,Fitness Equipment,843.0,INR,656,6596020000000,HoneyDew,in_stock,76,504,463.65,"Sports, Fitness & Outdoors",Available,379.35
4396,Printer Lock Thermostat,Available blood maintain whether build environmental.,"Wagner, Ware and Reynolds",Home & Kitchen,19.0,INR,784,3345380000000,LightGray,backorder,3,241,14.25,Home & Living,Temporarily Unavailable,4.75
4397,Advanced Lock 360 Clean,Wait those western these.,Collier Inc,Fishing & Hunting,49.0,INR,442,8561630000000,LightSalmon,discontinued,43,353,26.46,"Sports, Fitness & Outdoors",Unavailable,22.54
4398,Compact Shaver Grill Go Fast Lite,Management bar around future yeah similar.,"Harmon, Cummings and Morrow",Toys & Games,772.0,INR,273,7372410000000,DarkRed,backorder,2,856,571.28,"Toys, Books & Office",Temporarily Unavailable,200.72000000000003
4399,Tablet,Sport science ever special information ten single second.,"Huffman, Ayers and Roberts",Books & Stationery,435.0,INR,420,6021740000000,MediumSpringGreen,pre_order,87,843,330.6,"Toys, Books & Office",Temporarily Unavailable,104.39999999999998
4400,Wireless Toaster Clock Monitor Compact Sense Wireless,Into none say sense risk.,"Nelson, Fernandez and Duarte",Women's Clothing,838.0,INR,69,2017140000000,Thistle,discontinued,17,309,419.0,Apparel & Fashion,Unavailable,419.0
4401,Smart Cooker Brush Premium Prime,Wind southern matter let central floor food bad.,"Marquez, Mcclure and Morse",Headphones & Earbuds,650.0,INR,197,4563610000000,OliveDrab,backorder,25,359,383.5,Mobiles & Electronics,Temporarily Unavailable,266.5
4402,Rechargeable Microphone Lamp Speaker One Touch,Offer difference two left inside modern stay.,Kennedy-Willis,Home Decor,654.0,INR,229,6010360000000,DarkBlue,out_of_stock,38,244,333.54,Home & Living,Unavailable,320.46
4403,Wireless Grill Grill Scale Portable Premium Automatic,Father discover focus travel provide carry country.,Duarte Inc,Books & Stationery,237.0,INR,461,2144190000000,Aquamarine,backorder,19,160,184.86,"Toys, Books & Office",Temporarily Unavailable,52.139999999999986
4404,Pro Radio Go One,Strategy real language grow mother idea.,Stuart Group,Cameras & Accessories,797.0,INR,627,1017860000000,GhostWhite,pre_order,59,632,398.5,Mobiles & Electronics,Temporarily Unavailable,398.5
4405,Wireless Lamp,Generation base treatment each indeed better.,Pace-Glass,Office Supplies,623.0,INR,569,1123980000000,SlateBlue,pre_order,17,601,454.79,"Toys, Books & Office",Temporarily Unavailable,168.20999999999998
4406,Premium Mouse Radio Light,Senior represent research expert few life share.,Fox-Garcia,Fragrances,537.0,INR,844,6805160000000,Purple,out_of_stock,68,441,354.42,Beauty & Personal Care,Unavailable,182.57999999999998
4407,Fan,Environmental into camera newspaper expect camera.,Molina-Monroe,Grooming Tools,177.0,INR,94,7302420000000,PaleGreen,discontinued,7,696,97.35,Beauty & Personal Care,Unavailable,79.65
